,mean episodic length,mean episodic rewards,timestep
0,200.0,-1166.4663644099808,187200
0,200.0,-1151.514127779331,189800
0,200.0,-1278.3635668614527,192400
0,200.0,-1201.3303839022328,195000
0,200.0,-1192.1494624173172,197600
0,200.0,-1173.742477379343,200200
0,200.0,-1175.4829603655535,202800
0,200.0,-1289.652994579984,205400
0,200.0,-1328.1209087289935,208000
0,200.0,-1222.3244858902785,210600
0,200.0,-1157.7354792679753,213200
0,200.0,-1240.4163301776348,215800
0,200.0,-1096.808745903685,218400
0,200.0,-1097.5286466060354,221000
0,200.0,-1174.4712043588236,223600
0,200.0,-1290.637510933792,226200
0,200.0,-1148.293335575139,228800
0,200.0,-1164.9369766608281,231400
0,200.0,-1123.1537091751693,234000
0,200.0,-1181.2834374130284,236600
0,200.0,-1151.1996333833458,239200
0,200.0,-1138.5941455599761,241800
0,200.0,-1222.7742078869442,244400
0,200.0,-1179.23886014621,247000
0,200.0,-1290.0309962359481,249600
0,200.0,-1095.9761335896833,252200
0,200.0,-1202.7745230258465,254800
0,200.0,-1236.59879481904,257400
0,200.0,-1188.9362070176737,260000
0,200.0,-1196.1073027736481,262600
0,200.0,-1226.8067064047964,265200
0,200.0,-1244.263337249209,267800
0,200.0,-1051.1364175720348,270400
0,200.0,-1252.4246996962765,273000
0,200.0,-1202.499070008251,275600
0,200.0,-1242.3127832196317,278200
0,200.0,-1257.337177290789,280800
0,200.0,-1156.6490973949342,283400
0,200.0,-1093.1166992232195,286000
0,200.0,-1220.401181044335,288600
0,200.0,-1318.5745462183118,291200
0,200.0,-1222.0165405883026,293800
0,200.0,-1141.374022184801,296400
0,200.0,-1156.1123728289565,299000
0,200.0,-1160.7227439345543,301600
0,200.0,-1263.5062317330362,304200
0,200.0,-1291.4865638900887,306800
0,200.0,-1289.4785009377463,309400
0,200.0,-1096.2839692052582,312000
0,200.0,-1142.221775074648,314600
0,200.0,-1153.2237797923965,317200
0,200.0,-1087.0433774318326,319800
0,200.0,-1274.400408040122,322400
0,200.0,-1320.6918622360502,325000
0,200.0,-1182.6926368027093,327600
0,200.0,-1132.4894898669913,330200
0,200.0,-1198.4283187467117,332800
0,200.0,-1227.90084737319,335400
0,200.0,-1275.6142082901158,338000
0,200.0,-1105.0715581408822,340600
0,200.0,-1171.765671022675,343200
0,200.0,-1184.0340420177317,345800
0,200.0,-1152.0397376755168,348400
0,200.0,-1216.7131271218948,351000
0,200.0,-1178.8837757150525,353600
0,200.0,-1199.0405578717762,356200
0,200.0,-1181.10942935165,358800
0,200.0,-1279.1101853732955,361400
0,200.0,-1247.0094341225285,364000
0,200.0,-1181.6221643880374,366600
0,200.0,-1184.1989003657552,369200
0,200.0,-1149.6225289718361,371800
0,200.0,-1068.1061138308157,374400
0,200.0,-1190.321564820956,377000
0,200.0,-1189.7394456744983,379600
0,200.0,-1283.5126021011988,382200
0,200.0,-1343.65969309922,384800
0,200.0,-1183.0866828429314,387400
0,200.0,-1296.6738957824964,390000
0,200.0,-1168.0093196340995,392600
0,200.0,-1174.8268415336568,395200
0,200.0,-1156.4287358357358,397800
0,200.0,-1034.930327901259,400400
0,200.0,-1122.8972940899625,403000
0,200.0,-1278.3374102197731,405600
0,200.0,-1165.9703903052819,408200
0,200.0,-1036.620769745266,410800
0,200.0,-1172.8042458686139,413400
0,200.0,-1112.4819761027782,416000
0,200.0,-1024.1307978151412,418600
0,200.0,-1099.6447109516791,421200
0,200.0,-1148.1471184564632,423800
0,200.0,-1043.9413121562554,426400
0,200.0,-1272.6811240354605,429000
0,200.0,-1177.2880765310497,431600
0,200.0,-1155.988730210002,434200
0,200.0,-1107.176063942559,436800
0,200.0,-1305.245939831318,439400
0,200.0,-1026.0657614284346,442000
0,200.0,-1072.8025057673635,444600
0,200.0,-1248.0280260912057,447200
0,200.0,-1254.7963770920799,449800
0,200.0,-1173.2933169404419,452400
0,200.0,-1212.2176301860109,455000
0,200.0,-1100.5349088747375,457600
0,200.0,-1075.4615188135317,460200
0,200.0,-1203.4444665544452,462800
0,200.0,-1059.9772393161165,465400
0,200.0,-1133.7027078521025,468000
0,200.0,-1157.6464782769312,470600
0,200.0,-1107.5721864184552,473200
0,200.0,-1211.2568956121215,475800
0,200.0,-1252.0917021179819,478400
0,200.0,-1052.1022304342969,481000
0,200.0,-1172.6242147106732,483600
0,200.0,-1190.7489194796754,486200
0,200.0,-1103.0601785317708,488800
0,200.0,-1251.8670298311704,491400
0,200.0,-1013.078595109477,494000
0,200.0,-1260.637625394148,496600
0,200.0,-1044.6871867298455,499200
0,200.0,-1135.7861317537893,501800
0,200.0,-1206.0448447740666,504400
0,200.0,-1147.7557807243038,507000
0,200.0,-1129.527753723825,509600
0,200.0,-1044.725567552027,512200
0,200.0,-1139.6159270458595,514800
0,200.0,-1226.8471667598335,517400
0,200.0,-1228.4563955798067,520000
0,200.0,-1121.5384085644653,522600
0,200.0,-1122.3337393997751,525200
0,200.0,-1083.6567855077535,527800
0,200.0,-1061.330527754668,530400
0,200.0,-1130.1098594908563,533000
0,200.0,-1149.7188529246466,535600
0,200.0,-1113.6804615749372,538200
0,200.0,-1178.850206324511,540800
0,200.0,-1069.1763690047392,543400
0,200.0,-1111.3369814284868,546000
0,200.0,-1087.7962493177454,548600
0,200.0,-1184.8903684155507,551200
0,200.0,-1238.5600918114922,553800
0,200.0,-1088.1608476174142,556400
0,200.0,-1072.4412756968002,559000
0,200.0,-1372.0920379473528,561600
0,200.0,-1141.986684993998,564200
0,200.0,-1071.9173571291833,566800
0,200.0,-1203.614547525058,569400
0,200.0,-1131.3001018799719,572000
0,200.0,-1204.7521750707429,574600
0,200.0,-1203.3736002078194,577200
0,200.0,-1162.5688646435701,579800
0,200.0,-1123.5738814058122,582400
0,200.0,-1075.6440717119272,585000
0,200.0,-1082.1864488191668,587600
0,200.0,-1201.1012465562612,590200
0,200.0,-1010.0830539852255,592800
0,200.0,-1205.8616099438973,595400
0,200.0,-1059.6757008087454,598000
0,200.0,-1172.5791184624666,600600
0,200.0,-1210.4202951973193,603200
0,200.0,-1120.5206587356504,605800
0,200.0,-1165.1389608148763,608400
0,200.0,-1125.9337550265695,611000
0,200.0,-1203.3569926919122,613600
0,200.0,-1105.8159145959414,616200
0,200.0,-1152.177911755254,618800
0,200.0,-1306.046220576212,621400
0,200.0,-1159.4897082747868,624000
0,200.0,-1080.1158924048345,626600
0,200.0,-1135.2179639494093,629200
0,200.0,-1052.6102083999833,631800
0,200.0,-1117.515068341607,634400
0,200.0,-1200.7418615628671,637000
0,200.0,-1185.5597791109758,639600
0,200.0,-1154.2566742999252,642200
0,200.0,-1137.3128397673136,644800
0,200.0,-1096.7864357754686,647400
0,200.0,-1018.6974287754972,650000
0,200.0,-1146.3804690880622,652600
0,200.0,-1104.4307402358938,655200
0,200.0,-1086.3181743679052,657800
0,200.0,-1174.421239085129,660400
0,200.0,-1176.393298813444,663000
0,200.0,-1000.601293114892,665600
0,200.0,-1151.3029559997349,668200
0,200.0,-1110.275129903442,670800
0,200.0,-1223.5295288011996,673400
0,200.0,-1156.9884977782297,676000
0,200.0,-1045.198730666432,678600
0,200.0,-1106.7514546715067,681200
0,200.0,-1263.2753119350205,683800
0,200.0,-1125.7553673277753,686400
0,200.0,-1172.5639858808104,689000
0,200.0,-1233.9151047213793,691600
0,200.0,-1052.097795869446,694200
0,200.0,-1092.0672801870305,696800
0,200.0,-1075.2299042241361,699400
0,200.0,-1060.9102654447163,702000
0,200.0,-1130.4635871517812,704600
0,200.0,-1237.3336722824818,707200
0,200.0,-1088.167554395557,709800
0,200.0,-1112.3917653158026,712400
0,200.0,-1104.287598043614,715000
0,200.0,-1142.7740634896088,717600
0,200.0,-1203.6480628545326,720200
0,200.0,-1102.6595984861174,722800
0,200.0,-1108.085145140438,725400
0,200.0,-1102.1460161464283,728000
0,200.0,-1187.7195380326584,730600
0,200.0,-1123.987360011463,733200
0,200.0,-1013.1942931380183,735800
0,200.0,-1170.9898433165508,738400
0,200.0,-991.4105194375654,741000
0,200.0,-1131.6553028079602,743600
0,200.0,-1142.140122721778,746200
0,200.0,-948.1864324585539,748800
0,200.0,-1169.476172122902,751400
0,200.0,-1093.4525932489296,754000
0,200.0,-1030.229202592302,756600
0,200.0,-1245.8050822190964,759200
0,200.0,-1127.638141381955,761800
0,200.0,-1117.6150496581743,764400
0,200.0,-1137.0965152001654,767000
0,200.0,-1070.559445577486,769600
0,200.0,-1229.240500695299,772200
0,200.0,-1071.4643341482572,774800
0,200.0,-1057.325146736883,777400
0,200.0,-1107.2444946262417,780000
0,200.0,-1176.1644787655778,782600
0,200.0,-1242.3435077614672,785200
0,200.0,-1028.8659364494372,787800
0,200.0,-1012.7984341787386,790400
0,200.0,-1208.5682923295678,793000
0,200.0,-1067.1832380214978,795600
0,200.0,-1056.9908076530494,798200
0,200.0,-1099.8435217373233,800800
0,200.0,-1227.888383816693,803400
0,200.0,-1110.253874491251,806000
0,200.0,-1116.7830745647004,808600
0,200.0,-1015.339185547607,811200
0,200.0,-1089.6680350453878,813800
0,200.0,-1085.271554700254,816400
0,200.0,-1029.5483714500888,819000
0,200.0,-1107.656497480532,821600
0,200.0,-1180.4897931188875,824200
0,200.0,-991.1801411644306,826800
0,200.0,-959.1860796010212,829400
0,200.0,-1112.3567779388623,832000
0,200.0,-1283.2787392105174,834600
0,200.0,-1074.9559087093303,837200
0,200.0,-920.3698896550985,839800
0,200.0,-1111.2450843616734,842400
0,200.0,-1215.8945020604997,845000
0,200.0,-1023.6084005746428,847600
0,200.0,-1180.244654287159,850200
0,200.0,-996.0905402705658,852800
0,200.0,-1129.4165295149708,855400
0,200.0,-1176.7572810751058,858000
0,200.0,-1122.2800791344512,860600
0,200.0,-1169.3115339515373,863200
0,200.0,-1022.9848830175016,865800
0,200.0,-1202.3763010107384,868400
0,200.0,-1107.197080109722,871000
0,200.0,-982.5372005968196,873600
0,200.0,-976.0224223550473,876200
0,200.0,-1093.429988593648,878800
0,200.0,-1157.141561555999,881400
0,200.0,-1021.3497553644756,884000
0,200.0,-1157.6428346617938,886600
0,200.0,-1068.1286533525958,889200
0,200.0,-1039.3095109918806,891800
0,200.0,-1161.8506404005745,894400
0,200.0,-1102.066878990436,897000
0,200.0,-971.5622263175958,899600
0,200.0,-1027.8463580625134,902200
0,200.0,-1127.346869766134,904800
0,200.0,-1072.4361676241554,907400
0,200.0,-1113.3075440470482,910000
0,200.0,-1199.670487857083,912600
0,200.0,-1128.3956624587406,915200
0,200.0,-1135.735690645621,917800
0,200.0,-1128.5563929941106,920400
0,200.0,-1108.4793417152193,923000
0,200.0,-1120.922472292666,925600
0,200.0,-1151.7803925892715,928200
0,200.0,-1066.7728749370822,930800
0,200.0,-1022.3507727143359,933400
0,200.0,-1179.7329163904708,936000
0,200.0,-998.4033945475278,938600
0,200.0,-1031.4467644665494,941200
0,200.0,-1192.6194267634276,943800
0,200.0,-1000.2722489135435,946400
0,200.0,-1051.3556237143393,949000
0,200.0,-1137.567513072002,951600
0,200.0,-1249.8229533971787,954200
0,200.0,-1017.2088251321737,956800
0,200.0,-1105.3524089789619,959400
0,200.0,-1188.939798987723,962000
0,200.0,-1122.934681995116,964600
0,200.0,-986.7059826990074,967200
0,200.0,-1077.5442710197722,969800
0,200.0,-1211.422233138792,972400
0,200.0,-1059.7411054144732,975000
0,200.0,-1073.0589201628754,977600
0,200.0,-1082.0252495871785,980200
0,200.0,-1087.501445201668,982800
0,200.0,-1057.2759007676689,985400
0,200.0,-1158.4325444717103,988000
0,200.0,-1023.3336734791969,990600
0,200.0,-1068.4081813996117,993200
0,200.0,-1033.823933997427,995800
0,200.0,-1028.9217970204325,998400
0,200.0,-1008.6269740250052,1001000
0,200.0,-953.862583430113,1003600
0,200.0,-1113.4658551075302,1006200
0,200.0,-1233.695338921084,1008800
0,200.0,-1166.8385056900381,1011400
0,200.0,-1042.4799625114688,1014000
0,200.0,-1134.8889301546117,1016600
0,200.0,-1144.7194907607086,1019200
0,200.0,-1120.8677708211826,1021800
0,200.0,-1101.9043053145224,1024400
0,200.0,-1145.5632559157166,1027000
0,200.0,-1071.385046949517,1029600
0,200.0,-1079.0540360336172,1032200
0,200.0,-1057.4883815523756,1034800
0,200.0,-999.4410394099594,1037400
0,200.0,-1011.1866531065457,1040000
0,200.0,-999.5327783229405,1042600
0,200.0,-1086.6943707350376,1045200
0,200.0,-1045.421259517723,1047800
0,200.0,-1113.1927964833853,1050400
0,200.0,-1080.754392808658,1053000
0,200.0,-1057.8929622825278,1055600
0,200.0,-1050.5959387531066,1058200
0,200.0,-1069.8189059326812,1060800
0,200.0,-1087.7380691678986,1063400
0,200.0,-1055.7733863542594,1066000
0,200.0,-980.5670407927776,1068600
0,200.0,-1054.5986211337909,1071200
0,200.0,-1192.9463187779477,1073800
0,200.0,-909.5300030177212,1076400
0,200.0,-991.7775095001199,1079000
0,200.0,-1111.8303673680728,1081600
0,200.0,-1027.2046373259557,1084200
0,200.0,-1000.8900472985935,1086800
0,200.0,-1087.7031197179795,1089400
0,200.0,-1108.0034670279435,1092000
0,200.0,-1134.3372392715512,1094600
0,200.0,-1164.2612887411965,1097200
0,200.0,-983.7644474217833,1099800
0,200.0,-1000.2025968518544,1102400
0,200.0,-1090.6060903345226,1105000
0,200.0,-1205.0158622518932,1107600
0,200.0,-1022.0938930057375,1110200
0,200.0,-1161.0022019468151,1112800
0,200.0,-993.6556479765193,1115400
0,200.0,-1012.6740682464442,1118000
0,200.0,-1074.6075387073963,1120600
0,200.0,-1027.3761560341236,1123200
0,200.0,-1026.5793469277194,1125800
0,200.0,-1107.3655851864348,1128400
0,200.0,-1141.7697589546688,1131000
0,200.0,-1107.9182043053647,1133600
0,200.0,-1041.9141934026609,1136200
0,200.0,-1088.7485341409822,1138800
0,200.0,-992.1897952319597,1141400
0,200.0,-1128.9437147137205,1144000
0,200.0,-1077.9149711285,1146600
0,200.0,-1079.4777623994864,1149200
0,200.0,-983.224876157824,1151800
0,200.0,-1135.6725966349272,1154400
0,200.0,-1036.6090065971246,1157000
0,200.0,-1054.0675747578427,1159600
0,200.0,-981.561505800765,1162200
0,200.0,-1017.2444411538665,1164800
0,200.0,-977.7962923063816,1167400
0,200.0,-1051.7433210126453,1170000
0,200.0,-988.673607116187,1172600
0,200.0,-1123.23222098411,1175200
0,200.0,-990.5341829565567,1177800
0,200.0,-1134.7064969655862,1180400
0,200.0,-986.4851059248172,1183000
0,200.0,-1155.1108511167138,1185600
0,200.0,-1012.5361059578275,1188200
0,200.0,-1033.660776212123,1190800
0,200.0,-1146.7217344477735,1193400
0,200.0,-1095.1679550722613,1196000
0,200.0,-1015.7620006372714,1198600
0,200.0,-1038.1146390512074,1201200
0,200.0,-1005.5028597245054,1203800
0,200.0,-1080.59801060673,1206400
0,200.0,-1036.8186579722712,1209000
0,200.0,-1020.8512899024141,1211600
0,200.0,-1005.8801695628857,1214200
0,200.0,-970.6145466309758,1216800
0,200.0,-1068.726391012278,1219400
0,200.0,-1053.1275977054038,1222000
0,200.0,-1025.798582146171,1224600
0,200.0,-1038.9871420266632,1227200
0,200.0,-1144.4601785579468,1229800
0,200.0,-966.9916464384702,1232400
0,200.0,-998.4322279675896,1235000
0,200.0,-994.2166962210814,1237600
0,200.0,-1137.9969838319612,1240200
0,200.0,-1034.3526449260492,1242800
0,200.0,-1043.7216933549212,1245400
0,200.0,-1038.2977106419892,1248000
0,200.0,-963.0322243377148,1250600
0,200.0,-1190.0046355071854,1253200
0,200.0,-1033.5635238139587,1255800
0,200.0,-1115.6234635834533,1258400
0,200.0,-1187.896442195088,1261000
0,200.0,-1043.722725150374,1263600
0,200.0,-988.3647150328995,1266200
0,200.0,-1035.3799443023695,1268800
0,200.0,-1102.6487167143596,1271400
0,200.0,-924.57759680225,1274000
0,200.0,-1126.9996493476492,1276600
0,200.0,-1060.0622086247195,1279200
0,200.0,-1068.8037427210918,1281800
0,200.0,-975.4723691343321,1284400
0,200.0,-1019.6049293961182,1287000
0,200.0,-992.6893102286134,1289600
0,200.0,-1030.504239525936,1292200
0,200.0,-1066.2853491981637,1294800
0,200.0,-1005.9807342998338,1297400
0,200.0,-1045.549724164425,1300000
0,200.0,-1083.2955563117196,1302600
0,200.0,-1093.6992625658188,1305200
0,200.0,-996.9806976587731,1307800
0,200.0,-1063.9233263984383,1310400
0,200.0,-1062.6364670227515,1313000
0,200.0,-1007.6276267666813,1315600
0,200.0,-989.9180531997938,1318200
0,200.0,-1057.3222467144783,1320800
0,200.0,-1040.6580228681783,1323400
0,200.0,-1000.4608979389894,1326000
0,200.0,-1070.5976648688347,1328600
0,200.0,-1167.6238774402195,1331200
0,200.0,-1081.4774898173202,1333800
0,200.0,-976.9620963529179,1336400
0,200.0,-1059.2548209815466,1339000
0,200.0,-1007.8981241860033,1341600
0,200.0,-969.1519624976947,1344200
0,200.0,-1054.5005721209877,1346800
0,200.0,-1007.1456688018463,1349400
0,200.0,-1122.622535031046,1352000
0,200.0,-990.477949509203,1354600
0,200.0,-1075.8064065234605,1357200
0,200.0,-1088.7068199182334,1359800
0,200.0,-1014.7877580924492,1362400
0,200.0,-1026.1169285000476,1365000
0,200.0,-1077.23621375999,1367600
0,200.0,-1026.5745231572562,1370200
0,200.0,-1061.3612636418536,1372800
0,200.0,-1044.8349565814274,1375400
0,200.0,-1072.9816975709186,1378000
0,200.0,-969.2764046835985,1380600
0,200.0,-958.2627409539353,1383200
0,200.0,-1038.9348986042535,1385800
0,200.0,-1060.9565865020609,1388400
0,200.0,-980.8158241681225,1391000
0,200.0,-1067.6284379282956,1393600
0,200.0,-1014.8148536135209,1396200
0,200.0,-1080.3930065554584,1398800
0,200.0,-1070.1719510547505,1401400
0,200.0,-1022.397697199923,1404000
0,200.0,-1065.6344595864507,1406600
0,200.0,-946.2341090666282,1409200
0,200.0,-1061.57050379577,1411800
0,200.0,-997.8847119541589,1414400
0,200.0,-1023.4467366863623,1417000
0,200.0,-1049.7004055108457,1419600
0,200.0,-1064.0404124312736,1422200
0,200.0,-1128.873283958473,1424800
0,200.0,-958.537777195393,1427400
0,200.0,-1037.1569840869254,1430000
0,200.0,-1024.8953460701885,1432600
0,200.0,-1028.5372863012317,1435200
0,200.0,-1048.8446244249724,1437800
0,200.0,-1026.914706393344,1440400
0,200.0,-1005.83785987325,1443000
0,200.0,-1058.2237798273882,1445600
0,200.0,-1015.0545758175647,1448200
0,200.0,-986.2780650670253,1450800
0,200.0,-1102.2775588445452,1453400
0,200.0,-1037.6128845854992,1456000
0,200.0,-979.2630043214359,1458600
0,200.0,-1052.1344420073876,1461200
0,200.0,-1024.6693842651543,1463800
0,200.0,-993.0981121372449,1466400
0,200.0,-1050.3516482102405,1469000
0,200.0,-1085.7583135153875,1471600
0,200.0,-1001.8471017543386,1474200
0,200.0,-995.0788298618841,1476800
0,200.0,-1084.006826235089,1479400
0,200.0,-941.1778697277908,1482000
0,200.0,-1023.5357333227564,1484600
0,200.0,-1039.7725116284314,1487200
0,200.0,-976.37388171125,1489800
0,200.0,-1049.7306961781214,1492400
0,200.0,-1001.5203343309123,1495000
0,200.0,-998.4960842532909,1497600
0,200.0,-964.5616886123494,1500200
0,200.0,-1032.1113639503951,1502800
0,200.0,-1000.1015365840577,1505400
0,200.0,-943.1945076003763,1508000
0,200.0,-983.7832302199507,1510600
0,200.0,-975.9318289303394,1513200
0,200.0,-974.9856718479369,1515800
0,200.0,-999.6386588194234,1518400
0,200.0,-997.9318664791889,1521000
0,200.0,-1032.1011424004023,1523600
0,200.0,-951.6899455185916,1526200
0,200.0,-1096.1004648370379,1528800
0,200.0,-1096.4975734538484,1531400
0,200.0,-1001.1556869377309,1534000
0,200.0,-1048.8271351891854,1536600
0,200.0,-1071.9693066803359,1539200
0,200.0,-977.8290758459399,1541800
0,200.0,-979.006409169986,1544400
0,200.0,-1000.342847371848,1547000
0,200.0,-876.6851284208319,1549600
0,200.0,-974.891606782492,1552200
0,200.0,-995.8778345332504,1554800
0,200.0,-985.7305771940246,1557400
0,200.0,-914.7667106079684,1560000
0,200.0,-977.604890626321,1562600
0,200.0,-930.3538422157934,1565200
0,200.0,-944.742448469123,1567800
0,200.0,-991.6577005050256,1570400
0,200.0,-960.1676009747706,1573000
0,200.0,-920.2803103289181,1575600
0,200.0,-1045.454547900175,1578200
0,200.0,-957.2339303388887,1580800
0,200.0,-1033.0953906239793,1583400
0,200.0,-920.2631859984843,1586000
0,200.0,-977.9020017368106,1588600
0,200.0,-992.3907634369758,1591200
0,200.0,-1036.659558452232,1593800
0,200.0,-1019.862103398717,1596400
0,200.0,-1017.898305279645,1599000
0,200.0,-947.4708273717965,1601600
0,200.0,-989.9963010265003,1604200
0,200.0,-1001.337451899452,1606800
0,200.0,-992.2695730716163,1609400
0,200.0,-1025.2403249928414,1612000
0,200.0,-950.1237853897262,1614600
0,200.0,-925.6019673136034,1617200
0,200.0,-1004.1896727843061,1619800
0,200.0,-942.9889193819902,1622400
0,200.0,-1070.5232480567552,1625000
0,200.0,-1006.3159719943943,1627600
0,200.0,-964.3982838365438,1630200
0,200.0,-1019.6116041801813,1632800
0,200.0,-1022.6343134330428,1635400
0,200.0,-1015.2920670674795,1638000
0,200.0,-955.4419414415942,1640600
0,200.0,-902.7798525000112,1643200
0,200.0,-1025.7055459806209,1645800
0,200.0,-996.9596828051011,1648400
0,200.0,-1045.7490737884614,1651000
0,200.0,-943.9152896501512,1653600
0,200.0,-972.770924779872,1656200
0,200.0,-1009.6293063446769,1658800
0,200.0,-1064.0062345714607,1661400
0,200.0,-940.8634770224749,1664000
0,200.0,-905.4458804181427,1666600
0,200.0,-1020.3624627700939,1669200
0,200.0,-952.9092866838685,1671800
0,200.0,-1044.5145214963818,1674400
0,200.0,-991.5770512876614,1677000
0,200.0,-1005.2843349657251,1679600
0,200.0,-1051.5511812585576,1682200
0,200.0,-1064.7916771579828,1684800
0,200.0,-1089.970204217483,1687400
0,200.0,-994.757517006557,1690000
0,200.0,-1103.921425267797,1692600
0,200.0,-895.0740362214334,1695200
0,200.0,-964.4947375160726,1697800
0,200.0,-1034.7558428470131,1700400
0,200.0,-1026.7890302844175,1703000
0,200.0,-952.5122337608374,1705600
0,200.0,-993.7813116078471,1708200
0,200.0,-970.9406391966725,1710800
0,200.0,-1045.3538150767492,1713400
0,200.0,-1052.2254860922362,1716000
0,200.0,-876.9610193028218,1718600
0,200.0,-964.138904106192,1721200
0,200.0,-994.220236236037,1723800
0,200.0,-923.1768241827933,1726400
0,200.0,-878.4818955040525,1729000
0,200.0,-948.4649635134066,1731600
0,200.0,-914.8407522570482,1734200
0,200.0,-949.9844884662599,1736800
0,200.0,-927.0116650531817,1739400
0,200.0,-980.9150886932426,1742000
0,200.0,-1024.7399809308024,1744600
0,200.0,-971.6347546520315,1747200
0,200.0,-882.0491739389286,1749800
0,200.0,-996.6044941071086,1752400
0,200.0,-992.2791040933806,1755000
0,200.0,-915.5484852746432,1757600
0,200.0,-919.058728780199,1760200
0,200.0,-952.366415628431,1762800
0,200.0,-935.9882091422157,1765400
0,200.0,-910.0661256571616,1768000
0,200.0,-1030.0036697207947,1770600
0,200.0,-906.5424550626709,1773200
0,200.0,-916.6905030789684,1775800
0,200.0,-939.8814743020826,1778400
0,200.0,-1029.4840866351258,1781000
0,200.0,-897.1179497726166,1783600
0,200.0,-1023.105131095179,1786200
0,200.0,-1014.6495445263668,1788800
0,200.0,-830.9810958064297,1791400
0,200.0,-948.1684765730429,1794000
0,200.0,-952.2291347461177,1796600
0,200.0,-1011.303370092416,1799200
0,200.0,-981.0203954246188,1801800
0,200.0,-905.5273409338562,1804400
0,200.0,-860.2769979479907,1807000
0,200.0,-1008.0293988349406,1809600
0,200.0,-934.1174027645915,1812200
0,200.0,-996.165488230601,1814800
0,200.0,-1032.15339601176,1817400
0,200.0,-972.2376121320104,1820000
0,200.0,-907.1843992804353,1822600
0,200.0,-992.8229297143193,1825200
0,200.0,-1021.0308854341986,1827800
0,200.0,-964.4843659173239,1830400
0,200.0,-935.5910557974565,1833000
0,200.0,-958.8297024538163,1835600
0,200.0,-969.4554631557577,1838200
0,200.0,-1010.7639659771521,1840800
0,200.0,-896.0458078229858,1843400
0,200.0,-866.3604853425687,1846000
0,200.0,-902.7568624037133,1848600
0,200.0,-894.5406784068863,1851200
0,200.0,-849.7361511131651,1853800
0,200.0,-957.976515484396,1856400
0,200.0,-884.1946187423132,1859000
0,200.0,-972.1805569313461,1861600
0,200.0,-899.6502297761533,1864200
0,200.0,-916.0915146003468,1866800
0,200.0,-888.6812699207775,1869400
0,200.0,-886.8502691481033,1872000
0,200.0,-936.2255803749845,1874600
0,200.0,-861.3788117964291,1877200
0,200.0,-868.4900603138855,1879800
0,200.0,-1008.8684244677502,1882400
0,200.0,-935.2572364590253,1885000
0,200.0,-1013.1212739219593,1887600
0,200.0,-996.0846864410313,1890200
0,200.0,-937.7839836648543,1892800
0,200.0,-915.9152480635989,1895400
0,200.0,-928.9989628591695,1898000
0,200.0,-906.989040781984,1900600
